customer_id,order_date,order_time,sku,item_id,item_quantity,item_price,item_discount_raw,item_discount_percentage,item_disc_bins_item_disc_null,item_disc_bins_item_disc_sub_twenty,item_disc_bins_item_disc_sub_forty,item_disc_bins_item_disc_sub_sixty,item_disc_bins_item_disc_sub_eighty,item_disc_bins_item_disc_sub_hundred
2525,2022-01-22,03:29:37,,Patrick Sullivan Amazon Pinot Noir 2016,1,89.0,0.0,0.0,True,False,False,False,False,False
2525,2022-01-22,03:29:37,,Fetzer Little Black Dress Pinot Noir 2018,1,48.0,0.0,0.0,True,False,False,False,False,False
2526,2022-08-15,02:08:18,BBW-ACCS-003,Kvetna Auriga Universal Glassware - 2s,1,150.0,0.0,0.0,True,False,False,False,False,False
2527,2022-04-05,22:54:24,,Judith Beck Ink 2020,2,65.0,0.0,0.0,True,False,False,False,False,False
2528,2022-07-12,18:27:13,BBW-WINE-180,Le Merle Blanc de Château Clarke Bordeaux Blanc 2019,2,62.0,0.0,0.0,True,False,False,False,False,False
2528,2022-07-12,18:27:13,,Capel Vale Regional Series Margaret River Chardonnay 2021,1,50.0,0.0,0.0,True,False,False,False,False,False
2528,2022-07-12,18:27:13,BBW-WINE-315,Picardy Chardonnay 2019,3,68.0,0.0,0.0,True,False,False,False,False,False
2529,2022-12-19,14:51:51,,Falwasser Crackers - Charcoal,1,9.5,0.0,0.0,True,False,False,False,False,False
2529,2022-12-19,14:51:51,,Cheese & Charcuterie Boards - Luxe (Serves 6-9 pax),1,159.0,0.0,0.0,True,False,False,False,False,False
2530,2023-07-02,16:43:01,,Blankbottle General J 2022,1,58.0,0.0,0.0,True,False,False,False,False,False
2531,2023-06-21,19:39:37,BBW-WINE-126,Loveblock Sauvignon Gris 2014,12,52.0,0.0,0.0,True,False,False,False,False,False
2532,2023-04-16,17:30:57,,Tussock Jumper Touriga Nacional - Aragonez 2019,1,31.0,0.0,0.0,True,False,False,False,False,False
2533,2022-03-28,15:24:17,BBW-WINE-471,Anatolikos Fine Mavroudi of Thrace Red 2018,1,79.0,0.0,0.0,True,False,False,False,False,False
2533,2022-03-28,15:24:17,BBW-WINE-053,Abrau-Durso Blanc de Blancs Brut d’Or 2018,1,63.0,0.0,0.0,True,False,False,False,False,False
2534,2022-03-20,22:41:43,BBW-WINE-055,Abrau-Durso Vedernikov Tsimlyansky Cherni Red 2017,1,88.0,0.0,0.0,True,False,False,False,False,False
2534,2022-03-20,22:41:43,BBW-WINE-052,Schuchmann Vinoterra Kisi 2018,1,49.0,0.0,0.0,True,False,False,False,False,False
2535,2022-01-22,01:34:29,,Casa Rojo Macho Man Monastrell - 2017,1,88.0,0.0,0.0,True,False,False,False,False,False
2536,2022-01-22,01:12:12,,Zalto Denk’Art Burgundy Glass - 6 Glasses,1,360.0,0.0,0.0,True,False,False,False,False,False
2537,2022-12-03,15:05:29,,Bellingham Bernard Series Basket Press Syrah 2018,1,71.0,0.0,0.0,True,False,False,False,False,False
2537,2022-12-03,15:05:29,BBW-WINE-616,Spioenkop Pinotage 2018,1,78.0,0.0,0.0,True,False,False,False,False,False
2538,2022-10-11,16:50:34,,Sella & Mosca Cannonau di Sardegna DOC 2019,1,54.0,0.0,0.0,True,False,False,False,False,False
2538,2022-10-11,16:50:34,,Ollie Hard Seltzer - LYCHEE,1,8.0,0.0,0.0,True,False,False,False,False,False
2538,2022-10-11,16:50:34,,Ollie Hard Seltzer - WHITE PEACH,1,8.0,0.0,0.0,True,False,False,False,False,False
2539,2023-07-28,20:02:47,,Brash Higgins CINS Cinsault 2021,6,58.0,0.0,0.0,True,False,False,False,False,False
2539,2023-07-28,20:02:47,,Brash Higgins NYMPH Rose 2021,6,58.0,0.0,0.0,True,False,False,False,False,False
2539,2023-07-28,20:02:47,,Brash Higgins CHN Chenin Blanc 2021,6,66.0,0.0,0.0,True,False,False,False,False,False
2540,2023-07-28,17:39:38,,Jean Foillard Morgon 'Corcelette' 2020,1,64.0,0.0,0.0,True,False,False,False,False,False
2540,2023-07-28,17:39:38,,Glassware,1,6.4,0.0,0.0,True,False,False,False,False,False
2541,2022-12-10,16:53:47,,Belavoda,1,79.0,0.0,0.0,True,False,False,False,False,False
2541,2022-12-10,16:53:47,,Trimbach Reserve Pinot Noir 2018,1,58.0,0.0,0.0,True,False,False,False,False,False
2541,2022-12-10,16:53:47,,Vranec,1,39.0,0.0,0.0,True,False,False,False,False,False
2541,2022-12-10,16:53:47,,Vesztergombi Szt Laszlo Szekszardi Bikaver 2017,2,69.0,14.0,5.072463768115942,False,True,False,False,False,False
2541,2022-12-10,16:53:47,,Bock ermitage,2,55.0,0.0,0.0,True,False,False,False,False,False
2541,2022-12-10,16:53:47,,Bock royal,2,67.0,0.0,0.0,True,False,False,False,False,False
2542,2022-10-29,15:30:52,,Wine Ambassador Series: Eastern Europe - 1400 - 1500,2,18.0,0.0,0.0,True,False,False,False,False,False
2542,2022-10-29,15:30:52,,Rockford Alicante Bouchet 2021,2,59.0,0.0,0.0,True,False,False,False,False,False
2542,2022-10-29,15:30:52,,Feteasca Neagră de Purcari 2019,2,69.0,10.0,3.6231884057971016,False,True,False,False,False,False
2542,2022-10-29,15:30:52,,Silver Heights The Summit 2018,1,99.0,0.0,0.0,True,False,False,False,False,False
2543,2023-06-03,14:00:44,BBW-WINE-471,Anatolikos Fine Mavroudi of Thrace Red 2020,1,83.0,0.0,0.0,True,False,False,False,False,False
2543,2023-06-03,14:00:44,,Viorica de Purcari 2021,1,52.0,0.0,0.0,True,False,False,False,False,False
2543,2023-06-03,14:00:44,,Purcari Freedom Blend 2020,1,69.0,0.0,0.0,True,False,False,False,False,False
2543,2023-06-03,14:00:44,BBW-WINE-479,Recanati Marselan Reserve 2018,1,85.0,0.0,0.0,True,False,False,False,False,False
2543,2023-06-03,14:00:44,BBW-WINE-248,Naudé Old Vines Colombard Langpad 2021,1,69.0,0.0,0.0,True,False,False,False,False,False
2543,2023-06-03,14:00:44,,Ca dei Frati I Frati Lugana DOC 2021,1,52.0,0.0,0.0,True,False,False,False,False,False
2543,2023-06-03,14:00:44,BBW-WINE-333,VIK La Piu Belle 2019,1,106.0,0.0,0.0,True,False,False,False,False,False
2543,2023-06-03,14:00:44,,Ca Dei Maghi Valpolicella Ripasso Classico Superiore 2017,1,52.0,0.0,0.0,True,False,False,False,False,False
2543,2023-06-03,14:00:44,,Bellingham Bernard Series Chenin Blanc 2020,1,64.0,0.0,0.0,True,False,False,False,False,False
2543,2023-06-03,14:00:44,,Carpano Antica Formula Vermouth NV,1,76.0,0.0,0.0,True,False,False,False,False,False
2543,2023-06-03,14:00:44,,Saicho Sparkling Tea - Hojicha / Single Bottle (750ML),1,34.0,0.0,0.0,True,False,False,False,False,False
2543,2023-06-03,14:00:44,,Saicho Sparkling Tea - Jasmine / Single Bottle (750ML),1,34.0,0.0,0.0,True,False,False,False,False,False
2544,2023-06-01,17:52:19,,Ezimit Terra Makedonika 2012,1,76.0,0.0,0.0,True,False,False,False,False,False
2544,2023-06-01,17:52:19,,Budureasca Premium Tamaioasa Romaneasca 2020,1,55.0,0.0,0.0,True,False,False,False,False,False
2545,2023-05-18,14:23:40,BBW-WINE-477,Puchang Saperavi 2016,1,82.0,0.0,0.0,True,False,False,False,False,False
2545,2023-05-18,14:23:40,,Budureasca Premium Tamaioasa Romaneasca 2020,1,55.0,0.0,0.0,True,False,False,False,False,False
2546,2023-05-04,12:08:39,,Blankbottle Nothing to Declare 2021,1,60.0,0.0,0.0,True,False,False,False,False,False
2547,2023-04-29,13:35:10,,Saicho Sparkling Tea - Hojicha / Single Bottle (750ML),2,34.0,0.0,0.0,True,False,False,False,False,False
2547,2023-04-29,13:35:10,,Saicho Sparkling Tea - Jasmine / Single Bottle (750ML),2,34.0,0.0,0.0,True,False,False,False,False,False
2547,2023-04-29,13:35:10,BBW-WINE-531,Spier Signature Chenin Blanc 2022,1,37.0,0.0,0.0,True,False,False,False,False,False
2547,2023-04-29,13:35:10,,Viorica de Purcari 2021,1,52.0,0.0,0.0,True,False,False,False,False,False
2547,2023-04-29,13:35:10,,Medea Malvazija 2020,1,56.0,0.0,0.0,True,False,False,False,False,False
2548,2023-04-20,17:35:04,,Bodegas Valduero 6 Años Reserva Premium 2014,1,147.0,0.0,0.0,True,False,False,False,False,False
2549,2023-04-08,15:06:30,,Naudé Oupa Willem Old Vines 2018,1,78.0,3.9,5.0,False,True,False,False,False,False
2549,2023-04-08,15:06:30,BBW-WINE-351,Bodega Garzon S.V Tannat 2019,1,60.0,3.0,5.0,False,True,False,False,False,False
2549,2023-04-08,15:06:30,,Benmosche Dingac 2018,1,111.0,5.55,5.0,False,True,False,False,False,False
2549,2023-04-08,15:06:30,,Saicho Sparkling Tea - Hojicha / Single Bottle (750ML),1,34.0,0.0,0.0,True,False,False,False,False,False
2549,2023-04-08,15:06:30,,Hofkellerei des Fursten von Liechtenstein Hernnbaumgarten 2021,1,62.0,3.1,5.0,False,True,False,False,False,False
2549,2023-04-08,15:06:30,BBW-WINE-343,Gabriëlskloof Amphora Sauvignon Blanc 2020,1,57.0,2.85,5.0,False,True,False,False,False,False
2549,2023-04-08,15:06:30,,Luddite Saboteur 2022,1,65.0,3.25,5.0,False,True,False,False,False,False
2550,2023-04-06,12:03:38,,Akemi Viura 2019,1,48.0,0.0,0.0,True,False,False,False,False,False
2551,2023-07-28,20:24:38,,Brash Higgins CINS Cinsault 2021,2,58.0,0.0,0.0,True,False,False,False,False,False
2552,2023-03-11,14:45:06,BBW-WINE-683,Jansz Premium Cuvée NV,1,59.0,0.0,0.0,True,False,False,False,False,False
2552,2023-03-11,14:45:06,,BounceBack - Sleeve,1,19.9,0.0,0.0,True,False,False,False,False,False
2553,2022-05-12,18:00:04,BBW-WINE-032,Mastrojanni Rosso di Montalcino 2018,2,73.0,0.0,0.0,True,False,False,False,False,False
2554,2023-06-24,19:26:57,,Purcari Freedom Blend 2020,1,69.0,0.0,0.0,True,False,False,False,False,False
2555,2022-12-22,19:17:06,BBW-WINE-885,"Sartori Rosso delle Venezie ""L'Appassione"" IGT 2019",1,40.0,0.0,0.0,True,False,False,False,False,False
2556,2023-03-23,10:41:21,,Oxer Wine Marko DO Bizkaiko Txakolina 2020,1,59.0,0.0,0.0,True,False,False,False,False,False
2556,2023-03-23,10:41:21,,Oxer Iraun 2021,1,91.0,0.0,0.0,True,False,False,False,False,False
2557,2023-04-22,19:30:22,,By the Glass - Beer - Yuzu Lager,1,8.0,0.0,0.0,True,False,False,False,False,False
2557,2023-04-22,19:30:22,,By the Glass - Beer - Cointreau IPA,1,9.0,0.0,0.0,True,False,False,False,False,False
2557,2023-04-22,19:30:22,,By the Glass - Beer - Jasmine Lager,1,8.0,0.0,0.0,True,False,False,False,False,False
2557,2023-04-22,19:30:22,BBW-SAKE-003,Takara Shochikubai Gold Leaf Tokubetsu Junmai,1,51.0,0.0,0.0,True,False,False,False,False,False
2557,2023-04-22,19:30:22,,Glassware,1,7.6,0.0,0.0,True,False,False,False,False,False
2558,2023-02-18,15:21:20,,Blankbottle Big SA 2020,1,70.0,5.0,7.142857142857142,False,True,False,False,False,False
2558,2023-02-18,15:21:20,,"Pietro Zardini ""Pietro Junior"" Valpolicella Ripasso Superiore 2019",1,76.0,0.0,0.0,True,False,False,False,False,False
2559,2023-02-18,08:00:24,,"Wine Ambassador Series: Blankbottle, South Africa - 1400-1500",2,35.0,0.0,0.0,True,False,False,False,False,False
2560,2023-02-12,18:51:41,BBW-WINE-539,Spier 21 Gables Pinotage 2018,1,78.0,0.0,0.0,True,False,False,False,False,False
2560,2023-02-12,18:51:41,BBW-WINE-628,Spier Creative Block 5 2018,1,64.0,0.0,0.0,True,False,False,False,False,False
2561,2023-02-12,17:23:55,,Wildeberg Red 2021,1,58.0,0.0,0.0,True,False,False,False,False,False
2561,2023-02-12,17:23:55,BBW-WINE-299,Spier Creative Block 8 2017,1,64.0,0.0,0.0,True,False,False,False,False,False
2562,2023-02-12,11:22:00,,By the Keg - Beer - R2D2 Lager,1,55.5,0.0,0.0,True,False,False,False,False,False
2563,2023-01-29,13:26:45,,Blankbottle The Bomb 2020,1,69.0,0.0,0.0,True,False,False,False,False,False
2563,2023-01-29,13:26:45,,Blankbottle Don’t Look Back 2021,1,60.0,0.0,0.0,True,False,False,False,False,False
2563,2023-01-29,13:26:45,,Fruktrocket,1,12.0,0.0,0.0,True,False,False,False,False,False
2564,2022-12-16,16:16:37,BBW-WINE-616,Spioenkop Pinotage 2018,1,78.0,0.0,0.0,True,False,False,False,False,False
2564,2022-12-16,16:16:37,,Irish,1,69.0,0.0,0.0,True,False,False,False,False,False
2565,2022-12-10,14:50:18,,Cab franc vojtek,2,48.0,0.0,0.0,True,False,False,False,False,False
2566,2022-12-10,12:36:22,,Wine Ambassador Series: Hungary - 1400-1500,2,25.0,0.0,0.0,True,False,False,False,False,False
2567,2022-01-22,03:27:11,,Il Ponte Balto Super Tuscan IGT 2017,3,59.0,0.0,0.0,True,False,False,False,False,False
2568,2023-04-30,14:23:06,,Gallety Vallée du Rhone 2018,1,66.0,0.0,0.0,True,False,False,False,False,False
2569,2023-03-25,18:10:27,,Chateau Pajzos Tokaji Harslevelu H Late Harvest 2017,1,35.0,0.0,0.0,True,False,False,False,False,False
2569,2023-03-25,18:10:27,BBW-WINE-289,Château Pajzos Tokaji Aszu 5 Puttonyos 2016,1,81.0,0.0,0.0,True,False,False,False,False,False
2569,2023-03-25,18:10:27,BBW-WINE-453,Château Pajzos T Furmint 2021,1,41.0,0.0,0.0,True,False,False,False,False,False
2570,2023-03-15,05:41:38,,Wine Ambassador Series: Discover the Sweets of Hungary - 1700 - 1800,2,18.0,0.0,0.0,True,False,False,False,False,False
2571,2022-01-22,06:05:00,,Bodega Chacra Barda Pinot Noir 2020,1,78.0,0.0,0.0,True,False,False,False,False,False
2571,2022-01-22,06:05:00,,Terrunyo Sauvignon Blanc 2018,1,48.0,0.0,0.0,True,False,False,False,False,False
2572,2022-06-08,23:02:35,,Wine Ambassador Series: Portugal - 1530 - 1630,2,39.0,0.0,0.0,True,False,False,False,False,False
2573,2022-07-13,16:59:59,BBW-WINE-163,Spier 21 Gables Chenin Blanc 2020,1,64.0,0.0,0.0,True,False,False,False,False,False
2573,2022-07-13,16:59:59,BBW-SAKE-001,Gekkeikan Iwai Daiginjo,1,61.0,0.0,0.0,True,False,False,False,False,False
2573,2022-07-13,16:59:59,BBW-WINE-165,Catherine Marshall Chenin Blanc Fermented in Clay 2020,1,78.0,0.0,0.0,True,False,False,False,False,False
2574,2022-07-29,21:20:33,BBW-FOOD-049,Fossa Chocolate Sake Kasu Dark Chocolate,1,12.0,0.0,0.0,True,False,False,False,False,False
2574,2022-07-29,21:20:33,,Cheese & Charcuterie Boards - Addict (Serves 4-6 pax),1,92.0,0.0,0.0,True,False,False,False,False,False
2575,2022-08-10,17:44:43,BBW-WINE-673,W. & J. Graham's Fine White Port NV,2,58.0,0.0,0.0,True,False,False,False,False,False
2576,2022-01-22,06:41:08,,Pure The Winery Red,1,39.9,0.0,0.0,True,False,False,False,False,False
2576,2022-01-22,06:41:08,,Pure The Winery White Wine,1,39.9,0.0,0.0,True,False,False,False,False,False
2576,2022-01-22,06:41:08,,Fossa Chocolate Sea Salt 70% Dark Chocolate,1,12.0,0.0,0.0,True,False,False,False,False,False
2577,2023-04-23,16:30:12,,Domaine Camus Père & Fils Gevrey-Chambertin 2016,1,106.0,0.0,0.0,True,False,False,False,False,False
2577,2023-04-23,16:30:12,BBW-WINE-753,Tenuta San Guido Guidalberto Toscana IGT 2020,1,96.0,0.0,0.0,True,False,False,False,False,False
2578,2023-03-12,15:21:51,BBW-WINE-150,Coppola Director's Cut Cinema 2017,1,93.0,0.0,0.0,True,False,False,False,False,False
2578,2023-03-12,15:21:51,,Arnaud Baillot Nuits-Saint-Georges Village Red 2020,1,126.0,0.0,0.0,True,False,False,False,False,False
2579,2022-12-20,16:47:55,,Lakeview Cellars Vidal Icewine 2019 - 375ML,1,54.0,0.0,0.0,True,False,False,False,False,False
2579,2022-12-20,16:47:55,,Stratus Icewine Red 2018,1,59.0,0.0,0.0,True,False,False,False,False,False
2580,2023-06-03,18:01:46,,Cascina Chicco Birbet NV,1,32.0,0.0,0.0,True,False,False,False,False,False
2581,2023-04-01,16:03:36,,Chateau Pajzos Tokaji Harslevelu H Late Harvest 2017,1,35.0,0.0,0.0,True,False,False,False,False,False
2582,2023-03-25,16:44:30,,Chateau Pajzos Tokaji Harslevelu H Late Harvest 2017,1,35.0,0.0,0.0,True,False,False,False,False,False
2583,2023-02-01,13:46:49,,Domaine Camus Père & Fils Gevrey-Chambertin 2016,1,106.0,0.0,0.0,True,False,False,False,False,False
2583,2023-02-01,13:46:49,,Rauzan 2010,1,385.0,0.0,0.0,True,False,False,False,False,False
2584,2022-12-17,18:17:34,,Cosmic Vinyaters Desti 2021,1,58.0,6.0,10.344827586206897,False,True,False,False,False,False
2584,2022-12-17,18:17:34,,Papari Valley 3 Qvevri Terraces Saperavi 2020,1,62.0,7.0,11.29032258064516,False,True,False,False,False,False
2585,2023-04-29,16:45:14,,Vinos del Viento La Ermita de Santa Barbara 2018,1,62.0,4.0,6.451612903225806,False,True,False,False,False,False
2586,2023-04-26,22:49:45,,"Wine Ambassador Series: Vinos del Viento, from California to Aragon - 1530 - 1630",1,29.0,0.0,0.0,True,False,False,False,False,False
2587,2023-03-07,22:47:04,,Wine Ambassador Series: Discover Lebanon Beyond Musar - 1530 - 1630,1,30.0,0.0,0.0,True,False,False,False,False,False
2588,2022-05-03,18:25:02,BBW-WINE-902,L.A.S. Vino Pirate Blend 2020,2,88.0,0.0,0.0,True,False,False,False,False,False
2589,2023-03-11,21:19:34,,Latourba Sparkling Brut NV,1,73.0,0.0,0.0,True,False,False,False,False,False
2590,2023-03-11,19:53:41,,Chizay Carpathian Sekt Brut,1,50.0,0.0,0.0,True,False,False,False,False,False
2590,2023-03-11,19:53:41,,Glassware,1,5.0,0.0,0.0,True,False,False,False,False,False
2591,2023-03-11,19:14:40,,Sella & Mosca Cannonau di Sardegna Riserva DOC 2019,1,55.0,0.0,0.0,True,False,False,False,False,False
2591,2023-03-11,19:14:40,,Tyrells Chips - Sour Cream & Serenade Chili,1,5.9,0.0,0.0,True,False,False,False,False,False
2591,2023-03-11,19:14:40,,FitJoy Pretzels - Grain Free Pretzel Honey Mustard,1,7.95,0.0,0.0,True,False,False,False,False,False
2591,2023-03-11,19:14:40,,Glassware,1,6.89,0.0,0.0,True,False,False,False,False,False
2592,2023-03-11,17:55:10,,Broc Cellars Corteza Grenache Rosé 2021,1,70.0,0.0,0.0,True,False,False,False,False,False
2592,2023-03-11,17:55:10,,Cheese & Charcuterie Boards - Nut (Serves 2-3 pax) / Cheese Only,1,60.0,0.0,0.0,True,False,False,False,False,False
2592,2023-03-11,17:55:10,,Glassware,1,13.0,0.0,0.0,True,False,False,False,False,False
2593,2023-03-11,16:49:02,BBW-WINE-458,La Tour Melas Nautilus Drink Pink 2021,1,42.0,0.0,0.0,True,False,False,False,False,False
2593,2023-03-11,16:49:02,,Glassware,1,4.2,0.0,0.0,True,False,False,False,False,False
2594,2023-03-02,15:21:56,,Wine Ambassador Series: Discover Lebanon Beyond Musar - 1530 - 1630,2,30.0,0.0,0.0,True,False,False,False,False,False
2595,2023-02-11,18:52:02,,Hofkellerei des Fursten von Liechtenstein Herrnbaumgarten 2020,1,62.0,6.0,9.67741935483871,False,True,False,False,False,False
2595,2023-02-11,18:52:02,,Weinhof Szemes Blaufränkisch Imperial Mittelburgenland DAC Reserve 2017,1,79.0,8.0,10.126582278481013,False,True,False,False,False,False
2596,2023-02-07,22:19:32,,Wine Ambassador Series: Discover Austria - 1700 - 1800,2,28.0,0.0,0.0,True,False,False,False,False,False
2597,2022-11-08,20:46:00,,"Wine Ambassador Series: Oxer Bastegiet, Basque - 1700 - 1800",3,26.0,0.0,0.0,True,False,False,False,False,False
2598,2022-10-29,18:29:10,,Roșu de Purcari 2018,1,85.0,0.0,0.0,True,False,False,False,False,False
2598,2022-10-29,18:29:10,,Nocturne Rară Neagră 2020,1,65.0,0.0,0.0,True,False,False,False,False,False
2599,2022-10-17,21:43:16,,Wine Ambassador Series: Eastern Europe - 1700 - 1800,2,18.0,0.0,0.0,True,False,False,False,False,False
2600,2022-01-22,05:06:41,,Sioshiok wine platter - Spier Chenin Blanc,1,62.0,0.0,0.0,True,False,False,False,False,False
2600,2022-01-22,05:06:41,,Medici Malvasia Dolce Quintessenza NV,1,35.0,0.0,0.0,True,False,False,False,False,False
2601,2023-08-01,04:30:46,,BoundbyWine x Brownworkglov3: A Tasting of Chateau Aurora,2,45.0,0.0,0.0,True,False,False,False,False,False
2602,2022-01-22,02:55:35,,Giacomo Montresor Amarone Della Valpolicella (Satinato) - 2016,24,72.0,0.0,0.0,True,False,False,False,False,False
2603,2023-01-30,16:26:15,BBW-WINE-588,Recanati Special Reserve White 2017,1,95.0,0.0,0.0,True,False,False,False,False,False
2604,2022-12-17,09:39:47,,Cheese & Charcuterie Boards - Luxe (Serves 6-9 pax),1,159.0,0.0,0.0,True,False,False,False,False,False
2605,2022-12-10,12:31:19,,Cheese & Charcuterie Boards - Addict (Serves 4-6 pax),1,99.0,0.0,0.0,True,False,False,False,False,False
2606,2023-07-19,12:05:41,,Cellar Door Collection: The Adventure Edition Bundles - The Pirate + Cabernet Girl,1,168.0,0.0,0.0,True,False,False,False,False,False
2607,2023-05-05,15:31:47,,Starward Unexpeated,1,184.0,0.0,0.0,True,False,False,False,False,False
2607,2023-05-05,15:31:47,,Vesztergombi Szt Laszlo Szekszardi Bikaver 2017,1,69.0,0.0,0.0,True,False,False,False,False,False
2607,2023-05-05,15:31:47,,Rara Neagră de Purcari 2020,2,50.0,0.0,0.0,True,False,False,False,False,False
2607,2023-05-05,15:31:47,,Vojtek Portugieser 2021,1,48.0,0.0,0.0,True,False,False,False,False,False
2607,2023-05-05,15:31:47,,Susana Esteban Cabriolet Touriga Nacional 2018,1,76.0,0.0,0.0,True,False,False,False,False,False
2607,2023-05-05,15:31:47,,Herdade do Rocim Fresh From Amphora 2019,1,72.0,0.0,0.0,True,False,False,False,False,False
2608,2022-11-24,13:56:57,,Feteasca Neagră de Purcari 2019,3,69.0,0.0,0.0,True,False,False,False,False,False
2608,2022-11-24,13:56:57,,Budureasca Premium Feteasca Neagra 2018,1,52.0,0.0,0.0,True,False,False,False,False,False
2608,2022-11-24,13:56:57,BBW-WINE-471,Anatolikos Fine Mavroudi of Thrace Red 2018,1,85.0,0.0,0.0,True,False,False,False,False,False
2608,2022-11-24,13:56:57,,Tamada Mukuzani 2018,1,47.0,0.0,0.0,True,False,False,False,False,False
2608,2022-11-24,13:56:57,,Belavoda,1,79.0,0.0,0.0,True,False,False,False,False,False
2609,2022-11-08,12:22:57,,Piquentum Teran 2019,1,63.0,0.0,0.0,True,False,False,False,False,False
2609,2022-11-08,12:22:57,,Logodaj Winery Melnik 55 2019,1,57.0,0.0,0.0,True,False,False,False,False,False
2609,2022-11-08,12:22:57,,Tikves Bela Voda 2017,1,79.0,0.0,0.0,True,False,False,False,False,False
2609,2022-11-08,12:22:57,,Tamada Mukuzani 2018,1,47.0,0.0,0.0,True,False,False,False,False,False
2609,2022-11-08,12:22:57,,Rara Neagră de Purcari 2020,1,50.0,0.0,0.0,True,False,False,False,False,False
2609,2022-11-08,12:22:57,,Feteasca Neagră de Purcari 2019,1,69.0,0.0,0.0,True,False,False,False,False,False
2609,2022-11-08,12:22:57,,Budureasca Premium Feteasca Neagra 2018,1,52.0,0.0,0.0,True,False,False,False,False,False
2610,2022-11-05,18:23:17,,Tre utin,2,76.0,0.0,0.0,True,False,False,False,False,False
2611,2022-10-27,16:48:09,,Wine Ambassador Series: Bs of Italy - 1700 - 1800,2,28.0,0.0,0.0,True,False,False,False,False,False
2612,2022-02-15,23:14:37,,Lolea N°1 Red Sangria,4,26.0,0.0,0.0,True,False,False,False,False,False
2612,2022-02-15,23:14:37,,T' Wine Tote,4,3.5,0.0,0.0,True,False,False,False,False,False
2613,2022-10-11,15:33:44,BBW-WINE-121,Ontañón Tempranillo Blanco 2019,1,33.0,0.0,0.0,True,False,False,False,False,False
2613,2022-10-11,15:33:44,BBW-WINE-975,"Ciù Ciù Falerio ""Oris"" Organic DOP 2021",1,40.0,0.0,0.0,True,False,False,False,False,False
2613,2022-10-11,15:33:44,,Kolonne Null - Sparkling rose,1,45.0,0.0,0.0,True,False,False,False,False,False
2613,2022-10-11,15:33:44,,Æblerov - Pechillant 2020,1,44.0,0.0,0.0,True,False,False,False,False,False
2613,2022-10-11,15:33:44,,Æblerov - Benene På Nakken 2020,1,42.0,0.0,0.0,True,False,False,False,False,False
2613,2022-10-11,15:33:44,,Spier Signature Chardonnay Pinot Noir Rosé 2021,1,37.0,0.0,0.0,True,False,False,False,False,False
2614,2023-07-17,23:19:51,,"Ciù Ciù Falerio ""Oris"" Organic DOP 2022",1,41.0,0.0,0.0,True,False,False,False,False,False
2614,2023-07-17,23:19:51,,Spier Signature Chardonnay Pinot Noir Rosé 2022,1,37.0,0.0,0.0,True,False,False,False,False,False
2614,2023-07-17,23:19:51,,Unico Zelo Alluvium Fiano 2021,1,52.0,0.0,0.0,True,False,False,False,False,False
2614,2023-07-17,23:19:51,,Weingut Pittnauer Blonde by Nature 2021,1,56.0,0.0,0.0,True,False,False,False,False,False
2614,2023-07-17,23:19:51,,Unico Zelo Esoterico 2021,2,48.0,0.0,0.0,True,False,False,False,False,False
2615,2023-05-27,19:20:44,,Corte Moschina I Tarai 2020,1,44.0,0.0,0.0,True,False,False,False,False,False
2615,2023-05-27,19:20:44,BBW-WINE-152,Loveblock Sauvignon Blanc 2021,1,44.0,0.0,0.0,True,False,False,False,False,False
2615,2023-05-27,19:20:44,,Meinklang Somlo Vulkán #2 NV,1,65.0,0.0,0.0,True,False,False,False,False,False
2615,2023-05-27,19:20:44,BBW-WINE-458,La Tour Melas Nautilus Drink Pink 2021,1,44.0,0.0,0.0,True,False,False,False,False,False
2615,2023-05-27,19:20:44,,Cantina Giardino Na Vino Bianco 2021,1,66.0,0.0,0.0,True,False,False,False,False,False
2615,2023-05-27,19:20:44,,Unico Zelo Esoterico 2021,1,48.0,0.0,0.0,True,False,False,False,False,False
2616,2023-06-24,15:31:58,BBW-WINE-292,Bodegas Matsu El Recio 2020,1,59.0,0.0,0.0,True,False,False,False,False,False
2616,2023-06-24,15:31:58,BBW-WINE-212,Anthonij Rupert Optima 2019,1,60.0,0.0,0.0,True,False,False,False,False,False
2616,2023-06-24,15:31:58,,Castaing rilettes terrine - Duck terrine green peppercorn,1,13.8,0.0,0.0,True,False,False,False,False,False
2616,2023-06-24,15:31:58,,BounceBack - Sleeve,1,19.9,0.0,0.0,True,False,False,False,False,False
2617,2022-11-23,19:11:57,,Marqués de Vargas Rioja Gran Reserva 2015,1,77.0,0.0,0.0,True,False,False,False,False,False
2617,2022-11-23,19:11:57,,Il Canovino Amarone della Valpolicella DOCG 2015,1,100.0,0.0,0.0,True,False,False,False,False,False
2617,2022-11-23,19:11:57,BBW-WINE-767,Billecart-Salmon Blanc de Blancs Grand Cru,1,139.0,0.0,0.0,True,False,False,False,False,False
2618,2022-10-04,19:07:51,,Marqués de Vargas Rioja Gran Reserva 2015,1,75.0,0.0,0.0,True,False,False,False,False,False
2618,2022-10-04,19:07:51,,Marques de Tomares Gran Riserva 2014,1,119.0,0.0,0.0,True,False,False,False,False,False
2619,2022-01-22,06:29:12,,Wine Virgin - Atas Wine Virgin,1,72.0,0.0,0.0,True,False,False,False,False,False
2620,2022-01-22,06:21:05,,Wine Virgin - Atas Wine Virgin,1,72.0,0.0,0.0,True,False,False,False,False,False
