customer_id,order_date,order_time,item_id,item_quantity,item_price,item_discount_raw,item_discount_percentage,item_disc_bins_item_disc_null,item_disc_bins_item_disc_sub_twenty,item_disc_bins_item_disc_sub_forty,item_disc_bins_item_disc_sub_sixty,item_disc_bins_item_disc_sub_eighty,item_disc_bins_item_disc_sub_hundred
6408,2023-07-04,21:27:16,Astrolabe Marlborough Pinot Noir 2020,1,60.0,0.0,0.0,1,0,0,0,0,0
6409,2023-05-23,18:27:50,eleccio,1,54.0,0.0,0.0,1,0,0,0,0,0
6410,2023-04-28,19:30:52,By the Keg - Beer - Jasmine Lager,1,59.9,0.0,0.0,1,0,0,0,0,0
6411,2023-04-15,19:05:53,By the Keg - Beer - Better Together Cointreau IPA,1,63.9,0.0,0.0,1,0,0,0,0,0
6412,2023-04-12,19:46:15,Hofkellerei des Fursten von Liechtenstein Hernnbaumgarten 2021,1,62.0,0.0,0.0,1,0,0,0,0,0
6413,2023-04-04,22:13:47,EASTER SUNDAY MARKET EARLY BIRD TICKETS - +CRAFT BEER (330ml),2,17.0,0.0,0.0,1,0,0,0,0,0
6414,2022-12-22,19:11:08,By the Glass - Beer - R2D2 Lager,1,7.0,0.0,0.0,1,0,0,0,0,0
6414,2022-12-22,19:11:08,By the Glass - Beer - Cuvée Saison,1,10.0,0.0,0.0,1,0,0,0,0,0
6415,2022-11-26,16:56:23,Gonzo 2022,2,166.5,0.0,0.0,1,0,0,0,0,0
6416,2022-07-19,21:05:18,KEENWAYBREAD X BOUNDBYWINE - THE CLASSIC WAY (Abbadia Ardenga Capo Borgo Toscana),1,65.0,0.0,0.0,1,0,0,0,0,0
6417,2022-05-01,09:30:51,CINCO DE MAYO POP UP! - CINCO DE MAYO ULTIMATE,1,68.0,0.0,0.0,1,0,0,0,0,0
6418,2022-04-30,18:09:56,Negru de Purcari 2019,3,78.0,6.0,0.8547008547008547,0,1,0,0,0,0
6418,2022-04-30,18:09:56,Tamada Kindzmarauli 2019,1,47.0,4.0,8.51063829787234,0,1,0,0,0,0
6419,2022-04-26,17:09:12,Wine Ambassador Series: Moldova & Romania - 1700 - 1800,4,32.0,0.0,0.0,1,0,0,0,0,0
6420,2022-01-22,04:34:50,Avina Premium Wine Stoppers - Avina Premium Champagne Stopper,1,24.5,0.0,0.0,1,0,0,0,0,0
6421,2022-01-22,03:05:34,Wine Virgin,1,44.0,0.0,0.0,1,0,0,0,0,0
6422,2022-01-22,02:52:57,Wine Virgin,1,44.0,0.0,0.0,1,0,0,0,0,0
6423,2022-01-22,02:42:40,Wine Virgin,1,44.0,0.0,0.0,1,0,0,0,0,0
6424,2022-01-22,02:33:11,Wine Virgin,1,44.0,0.0,0.0,1,0,0,0,0,0
6425,2022-01-22,02:19:23,Wine Virgin,1,44.0,0.0,0.0,1,0,0,0,0,0
6426,2022-01-22,02:04:54,Wine Virgin,1,44.0,0.0,0.0,1,0,0,0,0,0
6427,2022-01-22,01:56:59,Wine Virgin,1,44.0,0.0,0.0,1,0,0,0,0,0
6428,2022-07-31,20:45:41,GAILY BAKES X BOUNDBYWINE X FLOR DE CANA - THE BOUNDBYWINE WAY,1,38.0,0.0,0.0,1,0,0,0,0,0
6429,2022-03-27,18:29:17,Broc Cellars Love Red 2019,1,51.0,0.0,0.0,1,0,0,0,0,0
6429,2022-03-27,18:29:17,"Chaffey Bros ""Kontrapunkt"" Eden Valley Kerner 2016",1,48.0,0.0,0.0,1,0,0,0,0,0
6429,2022-03-27,18:29:17,Pascal Jolivet Attitude Pinot Noir 2019,1,49.0,0.0,0.0,1,0,0,0,0,0
6430,2023-04-29,18:56:52,Donnafugata Ben Rye Passito 2020 - 750ml,1,134.0,0.0,0.0,1,0,0,0,0,0
6431,2023-04-08,21:35:02,Wine Ambassador Series: Meet Balázs Vojtek from the Hungarian Vojtek Winery - 1700 - 1800,1,28.0,0.0,0.0,1,0,0,0,0,0
6432,2023-03-28,19:23:58,"Wine Ambassador Series: Vinos del Viento, from California to Aragon - 1530 - 1630",1,29.0,0.0,0.0,1,0,0,0,0,0
6432,2023-03-28,19:23:58,"Wine Ambassador Series: Vinos del Viento, from California to Aragon - 1700 - 1800",1,29.0,0.0,0.0,1,0,0,0,0,0
6433,2023-03-11,18:35:56,Beqa red,1,56.0,0.0,0.0,1,0,0,0,0,0
6434,2023-03-11,16:52:49,Catena Zapata Malbec 2019,1,49.8,0.0,0.0,1,0,0,0,0,0
6435,2023-02-25,18:27:33,Chizay Blaufrankish 2020,1,52.0,5.0,9.615384615384617,0,1,0,0,0,0
6436,2023-02-22,21:01:32,Wine Ambassador Series: Discover Lebanon Beyond Musar - 1700 - 1800,1,30.0,0.0,0.0,1,0,0,0,0,0
6437,2023-01-21,14:07:47,Wine Ambassador Series: Discover Ukraine - 1700 - 1800,1,20.0,0.0,0.0,1,0,0,0,0,0
6437,2023-01-21,14:07:47,"Wine Ambassador Series: Blankbottle, South Africa - 1700 - 1800",1,35.0,0.0,0.0,1,0,0,0,0,0
6438,2022-07-26,11:32:41,Felton Road Calvert Pinot Noir 2020,1,121.0,0.0,0.0,1,0,0,0,0,0
6438,2022-07-26,11:32:41,Felton Road Cornish Port Pinot Noir 2020,1,116.0,0.0,0.0,1,0,0,0,0,0
6439,2022-10-25,22:33:58,Tohu Sauvignon Blanc 2020,9,46.0,0.0,0.0,1,0,0,0,0,0
6440,2023-01-06,16:52:03,Silver Heights Jia Yuan Marselan 2019,1,71.0,0.0,0.0,1,0,0,0,0,0
6440,2023-01-06,16:52:03,Silver Heights Jia Yuan Pinot Noir 2019,1,71.0,0.0,0.0,1,0,0,0,0,0
6440,2023-01-06,16:52:03,Puchang Beichun 2015,1,81.0,0.0,0.0,1,0,0,0,0,0
6441,2023-03-24,21:46:34,Thorne & Daughters Rocking Horse Cape White Blend 2020,1,60.0,0.0,0.0,1,0,0,0,0,0
6442,2022-10-29,18:24:03,Nocturne Rară Neagră 2020,2,65.0,0.0,0.0,1,0,0,0,0,0
6443,2022-10-27,20:40:13,Wine Ambassador Series: Eastern Europe - 1700 - 1800,1,18.0,0.0,0.0,1,0,0,0,0,0
6444,2022-08-14,20:09:31,Ceretto Moscato d'Asti DOCG 2020,1,45.0,0.0,0.0,1,0,0,0,0,0
6445,2022-08-13,13:25:29,Arpaye,1,55.0,0.0,0.0,1,0,0,0,0,0
6445,2022-08-13,13:25:29,Obiz Traminer Aromatico 2020,1,37.0,0.0,0.0,1,0,0,0,0,0
6446,2022-08-05,20:40:44,Marqués de Vargas Rioja Gran Reserva 2015,1,75.0,8.0,10.666666666666668,0,1,0,0,0,0
6447,2022-07-31,15:22:58,Pintas,1,198.0,0.0,0.0,1,0,0,0,0,0
6448,2022-07-24,16:07:57,La Spinetta Moscato d'Asti Biancospino DOCG 2020,1,38.0,3.8,10.0,0,1,0,0,0,0
6448,2022-07-24,16:07:57,Pheasant’s Tears Gorulu Mtsvane 2019,1,62.0,0.0,0.0,1,0,0,0,0,0
6449,2022-06-26,16:31:57,Hugo Mendes Lisboa Castelão 2021,1,73.0,4.0,5.47945205479452,0,1,0,0,0,0
6450,2022-06-23,20:28:14,Wine Ambassador Series: Cantine Bertani - 1700 - 1800,4,38.0,0.0,0.0,1,0,0,0,0,0
6451,2022-06-22,20:16:47,Guru wine & soul,1,95.0,0.0,0.0,1,0,0,0,0,0
6452,2022-06-05,21:19:39,Wine Ambassador Series: Portugal - 1700 - 1800,2,39.0,0.0,0.0,1,0,0,0,0,0
6453,2022-06-01,22:33:21,Wine Ambassador Series: South Africa - 1700 - 1800,2,39.0,0.0,0.0,1,0,0,0,0,0
6454,2022-05-28,12:58:31,Wine Ambassador Series: South Africa - 1400 - 1500,2,39.0,0.0,0.0,1,0,0,0,0,0
6455,2022-05-22,15:59:58,Baia's Wine Tsitska Tsolikouri Krakhuna Dry White 2021,1,59.0,0.0,0.0,1,0,0,0,0,0
6456,2022-05-14,17:51:15,Schuchmann Kindzmarauli 2019,1,36.0,0.0,0.0,1,0,0,0,0,0
6457,2022-04-30,15:04:53,Negru de Purcari 2019,1,79.0,11.0,13.924050632911392,0,1,0,0,0,0
6457,2022-04-30,15:04:53,Arzuaga blanco,1,49.0,0.0,0.0,1,0,0,0,0,0
6458,2022-04-22,18:11:27,Picolit,1,58.0,0.0,0.0,1,0,0,0,0,0
6459,2023-05-09,09:10:46,Baia's Wine Otskhanuri Sapere Red Dry 2021,2,65.0,0.0,0.0,1,0,0,0,0,0
6459,2023-05-09,09:10:46,Bargylus Grand Vin de Syrie Rouge 2013,1,89.0,0.0,0.0,1,0,0,0,0,0
6460,2023-03-13,22:40:06,NON - NON5 Lemon Marmalade & Hibiscus,1,39.0,0.0,0.0,1,0,0,0,0,0
6460,2023-03-13,22:40:06,NON - NON1 Salted Raspberry & Chamomile,1,39.0,0.0,0.0,1,0,0,0,0,0
6460,2023-03-13,22:40:06,Roc des Anges Reliefs 2019,1,75.0,0.0,0.0,1,0,0,0,0,0
6461,2023-01-26,12:40:26,FOX Italia Potato & Tortilla Chips - Truffle & Salt Potato Chips,1,6.6,0.0,0.0,1,0,0,0,0,0
6461,2023-01-26,12:40:26,VIK La Piu Belle 2019,1,106.0,0.0,0.0,1,0,0,0,0,0
6461,2023-01-26,12:40:26,Oxer Wine Marko Gure Arbasoak 2020,1,71.0,0.0,0.0,1,0,0,0,0,0
6461,2023-01-26,12:40:26,Haras de Pirque Galantas Gran Reserva 2016,1,71.0,0.0,0.0,1,0,0,0,0,0
6462,2023-03-08,20:17:37,Sartori Prosecco Brut “Love Story” DOC NV,1,42.0,0.0,0.0,1,0,0,0,0,0
6462,2023-03-08,20:17:37,"Ferro 13 Prosecco Extra Dry Millesimato ""The Boss"" DOC 2021",1,54.0,0.0,0.0,1,0,0,0,0,0
6462,2023-03-08,20:17:37,Budureasca Bristena Busuioaca de Bohotin 2018,1,54.0,0.0,0.0,1,0,0,0,0,0
6463,2023-05-16,16:17:32,Robert Biale Royal Punishers Petite Syrah 2019,1,98.0,0.0,0.0,1,0,0,0,0,0
6463,2023-05-16,16:17:32,Testament Pošip Zenit 2018,1,82.0,0.0,0.0,1,0,0,0,0,0
6463,2023-05-16,16:17:32,KSG Life Saperavi Late Harvest 2019,1,80.0,0.0,0.0,1,0,0,0,0,0
6463,2023-05-16,16:17:32,Degani Amarone della Valpolicella Classico La Rosta 2018,1,80.0,0.0,0.0,1,0,0,0,0,0
6463,2023-05-16,16:17:32,Il Canovino Amarone della Valpolicella DOCG 2017,1,102.0,0.0,0.0,1,0,0,0,0,0
6463,2023-05-16,16:17:32,Ezimit Pinot Grigio 2019,1,43.0,0.0,0.0,1,0,0,0,0,0
6463,2023-05-16,16:17:32,Ezimit Merlot & Cabernet Sauvignon 2018,1,43.0,0.0,0.0,1,0,0,0,0,0
6463,2023-05-16,16:17:32,Giuseppe Campagnola Amarone della Valpolicella Classico DOCG 2017,1,92.0,0.0,0.0,1,0,0,0,0,0
6464,2023-03-10,18:49:00,Bodegas Valduero Valduero Una Cepa 2016,1,86.0,0.0,0.0,1,0,0,0,0,0
6464,2023-03-10,18:49:00,Bodegas Valduero 6 Años Reserva Premium 2014,1,147.0,0.0,0.0,1,0,0,0,0,0
6465,2023-01-17,16:38:48,Coppola Diamond Collection Zinfandel 2019,3,66.0,0.0,0.0,1,0,0,0,0,0
6465,2023-01-17,16:38:48,Domaine des Ouled Thaleb Syrocco Syrah 2020,3,61.0,0.0,0.0,1,0,0,0,0,0
6465,2023-01-17,16:38:48,Bodega Garzon S.V Tannat 2019,3,60.0,0.0,0.0,1,0,0,0,0,0
6465,2023-01-17,16:38:48,Kavaklidere Sade Okuzgozu 2016,3,49.0,0.0,0.0,1,0,0,0,0,0
6465,2023-01-17,16:38:48,Tussock Jumper Sauvignon Blanc 2020,3,34.0,0.0,0.0,1,0,0,0,0,0
6466,2022-10-07,18:25:35,Puchang Beichun 2015,3,80.0,0.0,0.0,1,0,0,0,0,0
6466,2022-10-07,18:25:35,Hofkellerei des Fürsten von Liechtenstein Profundo Zweigelt 2017,3,75.0,0.0,0.0,1,0,0,0,0,0
6466,2022-10-07,18:25:35,Anatolikos Malagousia Wild White 2020,3,52.0,0.0,0.0,1,0,0,0,0,0
6466,2022-10-07,18:25:35,Quinta de Raza Alvarinho 2019,3,50.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Food,30,50.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Beer,3,80.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Domaine Faiveley Bourgogne Chardonnay 2019,2,51.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,E. Guigal Cotes du Rhone Rouge 2017,4,45.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Norman Hardie Pinot Noir Unfiltered 2016,2,63.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Catena Zapata Malbec 2019,2,53.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Somersault soda - Lime & Pineapple,1,3.5,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Bindi Sergardi Chianti La Boncia DOCG 2020,1,40.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Donnafugata Anthilia Sicilia DOC 2019,2,48.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Two Rivers Clouston & Co Marlborough Pinot Noir 2017,2,40.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Movia Rebula 2020,1,63.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Ciù Ciù Rosso Piceno Bacchus DOC 2019,2,40.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Peter Lauer Faß 6 Senior Ayler Riesling 2020,1,60.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,"Ciù Ciù Rosso Piceno Superiore ""Gotico"" Organic DOC 2015",1,58.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Pio Cesare Moscato d'Asti 2020,1,40.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,La Roncaia Picolit 2016,1,62.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Château Pajzos Tokaji Aszu 5 Puttonyos 2016,1,78.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Oxer Wine Marko Gure Arbasoak 2020,1,70.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Glass Breakage,1,20.0,0.0,0.0,1,0,0,0,0,0
6467,2022-05-12,23:06:23,Service Charge,1,300.45,0.0,0.0,1,0,0,0,0,0
6468,2023-04-27,20:31:12,"Sartori Amarone della Valpolicella Classico ""Corte Bra"" DOCG 2013",1,130.0,0.0,0.0,1,0,0,0,0,0
6468,2023-04-27,20:31:12,Giuseppe Campagnola Amarone della Valpolicella Classico DOCG 2017,1,92.0,0.0,0.0,1,0,0,0,0,0
6468,2023-04-27,20:31:12,Falwasser Crackers - Natural,3,9.5,0.0,0.0,1,0,0,0,0,0
6469,2022-12-22,18:25:10,Falwasser Crackers - Natural,1,9.5,0.0,0.0,1,0,0,0,0,0
6469,2022-12-22,18:25:10,Bollinger Special Cuvee Brut Champagne NV,1,98.0,0.0,0.0,1,0,0,0,0,0
6469,2022-12-22,18:25:10,Falwasser Crackers - Pepper & Chives,1,9.5,0.0,0.0,1,0,0,0,0,0
6469,2022-12-22,18:25:10,Falwasser Crackers - Charcoal,1,9.5,0.0,0.0,1,0,0,0,0,0
6470,2022-09-03,18:51:34,Hofkellerei des Fürsten von Liechtenstein Profundo Zweigelt 2017,1,75.0,12.0,16.0,0,1,0,0,0,0
6470,2022-09-03,18:51:34,Smart nero,1,55.0,0.0,0.0,1,0,0,0,0,0
6470,2022-09-03,18:51:34,Gabriëlskloof Amphora Sauvignon Blanc 2020,1,57.0,0.0,0.0,1,0,0,0,0,0
6471,2022-09-03,15:21:18,Wine Ambassador Series: LIECHTENSTEIN - 1700 - 1800,1,28.0,0.0,0.0,1,0,0,0,0,0
6472,2023-03-25,18:33:52,"Wine Ambassador Series: Naturals, Not April Fools! - 1530 - 1630",2,25.0,0.0,0.0,1,0,0,0,0,0
6473,2022-09-21,21:52:15,Cheese & Charcuterie Boards - Luxe (Serves 6-9 pax),2,148.0,0.0,0.0,1,0,0,0,0,0
6474,2023-03-11,16:04:27,Tikves Lepovo Pinot Noir 2016,1,69.0,0.0,0.0,1,0,0,0,0,0
6475,2023-03-12,16:38:02,Wine Ambassador Series: Discover the Sweets of Hungary - 1530 - 1630,2,18.0,0.0,0.0,1,0,0,0,0,0
6476,2023-07-28,13:49:05,Wine Ambassador Series: German Natural Wines - 1700 - 1800,2,30.0,0.0,0.0,1,0,0,0,0,0
6477,2022-11-05,18:28:40,Norman Hardie Pinot Noir Unfiltered 2016,1,63.0,0.0,0.0,1,0,0,0,0,0
6478,2022-11-02,23:44:05,Wine Ambassador Series: Bs of Italy - 1700 - 1800,3,28.0,0.0,0.0,1,0,0,0,0,0
6479,2022-10-08,16:53:19,Matuško Dingač Reserva 2013,1,125.0,11.0,8.799999999999999,0,1,0,0,0,0
6479,2022-10-08,16:53:19,Piquentum malv,1,61.0,0.0,0.0,1,0,0,0,0,0
6479,2022-10-08,16:53:19,Falwasser Crackers - Charcoal,1,7.5,0.0,0.0,1,0,0,0,0,0
6479,2022-10-08,16:53:19,Falwasser Crackers - Sesame,1,7.5,0.0,0.0,1,0,0,0,0,0
6479,2022-10-08,16:53:19,F Him,1,68.0,0.0,0.0,1,0,0,0,0,0
6480,2022-09-23,00:17:11,Wine Ambassador Series: Croatia - 1530 - 1630,2,38.0,0.0,0.0,1,0,0,0,0,0
6481,2022-06-19,14:55:21,Tamada Mukuzani 2018,1,47.0,0.0,0.0,1,0,0,0,0,0
6481,2022-06-19,14:55:21,LAS Fuck Him,1,68.0,0.0,0.0,1,0,0,0,0,0
6482,2022-04-10,23:08:36,Wine & Spring Ikebana Trial Experience - Saturday 23 April 1400 - 1500,5,48.0,0.0,0.0,1,0,0,0,0,0
6483,2022-02-15,23:14:13,Movia Sivi Pinot Grigio Ambra 2017,1,72.0,0.0,0.0,1,0,0,0,0,0
6483,2022-02-15,23:14:13,Tentaka Hachimitsu No Osake (Honey Mead) NV - Lemon Honey Mead,1,39.0,0.0,0.0,1,0,0,0,0,0
6484,2022-01-22,02:24:37,Tenuta San Guido Sassicaia 2017,2,325.0,0.0,0.0,1,0,0,0,0,0
6485,2023-04-16,18:02:10,Il Canovino Soave Classico DOC 2022,1,50.0,0.0,0.0,1,0,0,0,0,0
6485,2023-04-16,18:02:10,Freixenet Prosecco NV,1,46.0,2.3,5.0,0,1,0,0,0,0
6485,2023-04-16,18:02:10,Freixenet Pinot Grigio Garda DOC 2021,1,37.0,1.85,5.0,0,1,0,0,0,0
6486,2022-07-04,07:38:15,Purcari Freedom Blend 2019,1,60.0,0.0,0.0,1,0,0,0,0,0
6487,2022-05-01,10:50:34,E. Guigal Gigondas Rouge 2017,3,76.0,0.0,0.0,1,0,0,0,0,0
6488,2023-04-02,18:26:44,Cheese & Charcuterie Boards - Petit (Serves 1 pax) / Cheese & Charcuterie,1,38.0,0.0,0.0,1,0,0,0,0,0
6489,2022-12-10,17:02:28,Bolyki Egri Csillag 2021,1,46.0,3.0,6.521739130434782,0,1,0,0,0,0
6489,2022-12-10,17:02:28,Vojtek Portugeiser 2021,1,48.0,8.0,16.666666666666664,0,1,0,0,0,0
6489,2022-12-10,17:02:28,Bock Royal Cuvee 2015,2,71.0,8.0,2.8169014084507045,0,1,0,0,0,0
6489,2022-12-10,17:02:28,Vesztergombi Szt Laszlo Szekszardi Bikaver 2017,1,69.0,7.0,10.144927536231885,0,1,0,0,0,0
6490,2022-12-01,15:47:33,Wine Ambassador Series: Hungary - 1530 - 1630,2,25.0,0.0,0.0,1,0,0,0,0,0
6491,2022-10-29,18:42:46,Nocturne Rară Neagră 2020,2,65.0,0.0,0.0,1,0,0,0,0,0
6491,2022-10-29,18:42:46,Noble 5,2,66.0,0.0,0.0,1,0,0,0,0,0
6492,2022-10-27,14:57:19,Wine Ambassador Series: Eastern Europe - 1700 - 1800,1,18.0,0.0,0.0,1,0,0,0,0,0
6493,2022-10-08,18:51:47,Bura-Mrgudić Basina Tribidrag (Zinfandel) 2019,1,69.0,8.0,11.594202898550725,0,1,0,0,0,0
6493,2022-10-08,18:51:47,Vinohora Rosu de Purcari 2019,1,60.0,0.0,0.0,1,0,0,0,0,0
6493,2022-10-08,18:51:47,Purcari Maluri de Prut 2019,1,62.0,0.0,0.0,1,0,0,0,0,0
6494,2022-09-24,22:54:16,"Marc Delienne St Amour ""A la Folie” 2017",1,55.0,0.0,0.0,1,0,0,0,0,0
6494,2022-09-24,22:54:16,Glassware,1,5.5,0.0,0.0,1,0,0,0,0,0
6494,2022-09-24,22:54:16,Burgerspital,1,57.0,0.0,0.0,1,0,0,0,0,0
6494,2022-09-24,22:54:16,Burgerspital,1,55.0,0.0,0.0,1,0,0,0,0,0
6494,2022-09-24,22:54:16,Purcari Freedom Blend 2020,2,69.0,0.0,0.0,1,0,0,0,0,0
6494,2022-09-24,22:54:16,Pinot Noir De Purcari 2019,1,50.0,0.0,0.0,1,0,0,0,0,0
6495,2022-09-24,19:27:56,Wine Ambassador Series: Croatia - 1700 - 1800,2,38.0,0.0,0.0,1,0,0,0,0,0
6496,2022-09-22,13:26:03,Wine Ambassador Series: Bürgerspital - 1700 - 1800,1,28.0,0.0,0.0,1,0,0,0,0,0
6497,2022-09-03,18:26:34,Ciù Ciù Rosso Piceno Bacchus DOC 2020,1,41.0,0.0,0.0,1,0,0,0,0,0
6498,2022-09-03,18:23:29,Liechtenstein brut,1,54.0,0.0,0.0,1,0,0,0,0,0
6499,2022-08-28,20:31:21,Wine Ambassador Series: LIECHTENSTEIN - 1700 - 1800,2,28.0,0.0,0.0,1,0,0,0,0,0
6500,2022-05-12,14:50:01,La Gerla Brunello di Montalcino DOCG 2015,12,130.0,0.0,0.0,1,0,0,0,0,0
6501,2022-05-03,21:34:17,La Gerla Brunello di Montalcino DOCG 2012,6,148.0,0.0,0.0,1,0,0,0,0,0
6502,2022-12-06,19:33:17,Abbadia Ardenga Brunello di Montalcino DOCG 2017,1,77.0,0.0,0.0,1,0,0,0,0,0
6502,2022-12-06,19:33:17,Anatolikos MV Mavroudi of Thrace Red 2017,1,60.0,0.0,0.0,1,0,0,0,0,0
6502,2022-12-06,19:33:17,Franklin & Sons Rhubarb Tonic Water with Hibiscus - 4 Bottles,1,10.5,0.0,0.0,1,0,0,0,0,0
6503,2022-10-11,14:08:16,Cheese & Charcuterie Boards - Luxe (Serves 6-9 pax),1,148.0,0.0,0.0,1,0,0,0,0,0
6504,2023-03-08,18:22:01,Ornellaia Le Serre Nuove 2018,1,134.0,0.0,0.0,1,0,0,0,0,0
6505,2023-02-11,12:19:46,Spier 21 Gables Chenin Blanc 2020,3,64.0,0.0,0.0,1,0,0,0,0,0
6506,2023-01-29,14:02:09,De Toren Delicate N.V,1,52.0,0.0,0.0,1,0,0,0,0,0
6506,2023-01-29,14:02:09,De Toren Z 2016,1,92.0,0.0,0.0,1,0,0,0,0,0
6506,2023-01-29,14:02:09,Spier 21 Gables Chenin Blanc 2020,2,64.0,0.0,0.0,1,0,0,0,0,0
6506,2023-01-29,14:02:09,Movia Sivi Pinot Grigio Ambra 2018,1,79.0,0.0,0.0,1,0,0,0,0,0
6507,2023-01-07,14:43:52,Barnett Vineyards Cabernet Sauvignon 2018,1,168.0,0.0,0.0,1,0,0,0,0,0
6507,2023-01-07,14:43:52,Movia Cabernet Sauvignon 2019,1,60.0,0.0,0.0,1,0,0,0,0,0
6508,2022-12-23,14:51:47,Movia Lunar 2017,1,98.0,19.6,20.0,0,1,0,0,0,0
6508,2022-12-23,14:51:47,Stolpman Vineyards Uni Blanc Roussanne-Chardonnay 2020,1,72.0,0.0,0.0,1,0,0,0,0,0
6508,2022-12-23,14:51:47,Bock Ermitage Cuvee 2018,1,59.0,0.0,0.0,1,0,0,0,0,0
6508,2022-12-23,14:51:47,Aurora Cabernet Franc 2017,1,82.0,0.0,0.0,1,0,0,0,0,0
6509,2022-01-22,00:57:03,Bodega Chacra Barda Pinot Noir 2018,2,78.0,0.0,0.0,1,0,0,0,0,0
6509,2022-01-22,00:57:03,Westcott Vineyards Estate Pinot Noir 2016,1,55.0,0.0,0.0,1,0,0,0,0,0
6510,2023-07-25,12:49:22,Le Mesnil Brut Nv Blanc de Blancs Grand Cru NV - 1500ml,1,266.0,0.0,0.0,1,0,0,0,0,0
6511,2023-05-07,01:01:15,Oxer Kalamity 2017,1,232.0,11.6,5.0,0,1,0,0,0,0
6512,2023-05-07,00:54:06,Vieux Télégraphe Châteauneuf-du-Pape La Crau Rouge 2019,1,200.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Jett Barbecue,1,317.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Cugini,1,62.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Le Mesnil Brut Nv Blanc de Blancs Grand Cru NV - 750ml,1,116.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Marchesi Gondi Ser Amerigo Toscana IGT 2012,1,78.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Tenuta di Arceno Arcanum Il Fauno Di Arcanum 2018,1,95.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Kimino Sparkling Juice - Ringo,2,5.8,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Kimino Sparkling Juice - Ume,2,5.8,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Cantine San Marzano Cinquanta Collezione Vino Rosso N.V,1,80.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Cantine San Marzano Sessantani Primitivo di Manduria 2018,1,86.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Kolonne Null Sparkling Rose,1,45.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Susana Esteban Cabriolet Touriga Nacional 2018,1,76.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,The Prisoner Red Blend 2019,1,104.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Puchang Clovine Sweet Beichun 2014,1,58.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Il Canovino Amarone della Valpolicella DOCG 2017,1,102.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Heaps Normal Non Alcoholic Beer - Quiet XPA / Single Can,1,7.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Giuseppe Campagnola Amarone della Valpolicella Classico DOCG 2017,1,92.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Matuško Dingač Reserva 2013,1,125.0,0.0,0.0,1,0,0,0,0,0
6513,2023-05-07,00:25:01,Glassware,1,146.62,0.0,0.0,1,0,0,0,0,0
6514,2023-03-18,00:07:53,Vieux Télégraphe Piedlong Châteauneuf-du-Pape 2019,1,150.0,0.0,0.0,1,0,0,0,0,0
6514,2023-03-18,00:07:53,Cheese & Charcuterie Boards - Nut (Serves 2-3 pax) / Cheese Only,1,60.0,0.0,0.0,1,0,0,0,0,0
6514,2023-03-18,00:07:53,Glassware,1,21.0,0.0,0.0,1,0,0,0,0,0
